timestamp_ns,tier_name,tier_id,access_type,address_hex,size_bytes,layer_idx,expert_idx,tag
2371183000,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
2373049200,DRAM,1,TRANSFER,0x200000000000,4096,0,0,dram_hybrid_act
2392343400,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
2393496000,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
2396950200,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
2398794800,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
2401982300,HBM,0,READ,0x100186000000,2048,3,3,hbm_compute
2403882900,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
2408433800,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
2410447500,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
2415983400,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
2416550200,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
2420964100,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
2422713100,DRAM,1,TRANSFER,0x200304000000,4096,6,2,dram_hybrid_act
2425955800,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
2427672000,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
2430867100,HBM,0,READ,0x100402000000,2048,8,1,hbm_compute
2432559600,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
2437641900,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
2438223600,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
2441720200,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
2443396600,DRAM,1,TRANSFER,0x200500000000,4096,10,0,dram_hybrid_act
2446504700,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
2447445300,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
2452037700,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
2452611300,HBM,0,READ,0x100602000000,2048,12,1,hbm_compute
2457200000,CXL,2,READ,0x300686000000,17301504,13,3,cxl_expert_access
2457700400,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
2460316000,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
2460626600,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
2463086100,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
2463413900,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
2465649000,HBM,0,READ,0x100800000000,2048,16,0,hbm_compute
2465979100,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
2468158200,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
2469829800,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
2474485700,DRAM,1,TRANSFER,0x200900000000,4096,18,0,dram_hybrid_act
2476007300,DRAM,1,TRANSFER,0x200904000000,4096,18,2,dram_hybrid_act
2479145200,HBM,0,READ,0x100984000000,2048,19,2,hbm_compute
2480053900,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
2484862500,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
2488536800,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
2491997200,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
2493030400,CXL,2,READ,0x300a80000000,17301504,21,0,cxl_expert_access
2496546200,CXL,2,READ,0x300b02000000,17301504,22,1,cxl_expert_access
2497010400,HBM,0,READ,0x100b06000000,2048,22,3,hbm_compute
2499918200,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
2500309100,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
2521809500,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
2523706300,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
2527131100,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
2528459600,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
2531554000,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
2533391600,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
2538266300,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
2540176700,CXL,2,READ,0x300184000000,17301504,3,2,cxl_expert_access
2544887600,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
2546851200,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
2552082100,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
2552711500,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
2557858100,DRAM,1,TRANSFER,0x200304000000,4096,6,2,dram_hybrid_act
2559836400,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
2563836700,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
2566001100,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
2571123800,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
2574859200,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
2579163500,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
2580447400,DRAM,1,TRANSFER,0x200480000000,4096,9,0,dram_hybrid_act
2584704400,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
2586540900,CXL,2,READ,0x300506000000,17301504,10,3,cxl_expert_access
2589771000,HBM,0,READ,0x100582000000,2048,11,1,hbm_compute
2591596100,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
2596855200,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
2597472100,HBM,0,READ,0x100602000000,2048,12,1,hbm_compute
2601684900,CXL,2,READ,0x300686000000,17301504,13,3,cxl_expert_access
2602215100,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
2604967500,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
2605307700,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
2607552400,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
2609243700,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
2612972100,HBM,0,READ,0x100800000000,2048,16,0,hbm_compute
2613305900,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
2617553500,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
2618117400,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
2622277700,DRAM,1,TRANSFER,0x200900000000,4096,18,0,dram_hybrid_act
2624178200,DRAM,1,TRANSFER,0x200904000000,4096,18,2,dram_hybrid_act
2628178700,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
2629270300,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
2634781300,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
2635404700,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
2638812200,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
2639231800,HBM,0,READ,0x100a84000000,2048,21,2,hbm_compute
2643010700,CXL,2,READ,0x300b02000000,17301504,22,1,cxl_expert_access
2646736100,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
2650138100,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
2650500300,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
2658497300,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
2659691200,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
2663095400,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
2663493400,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
2667632200,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
2668184400,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
2672512400,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
2673118400,HBM,0,READ,0x100186000000,2048,3,3,hbm_compute
2677950400,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
2680142700,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
2685105400,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
2685640900,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
2690142700,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
2692026700,DRAM,1,TRANSFER,0x200304000000,4096,6,2,dram_hybrid_act
2695429000,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
2696417300,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
2700876600,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
2701432900,HBM,0,READ,0x100404000000,2048,8,2,hbm_compute
2706159000,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
2708129600,DRAM,1,TRANSFER,0x200480000000,4096,9,0,dram_hybrid_act
2711450600,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
2712522800,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
2715614400,HBM,0,READ,0x100582000000,2048,11,1,hbm_compute
2715996900,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
2720221800,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
2723622100,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
2727587700,CXL,2,READ,0x300686000000,17301504,13,3,cxl_expert_access
2732243700,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
2736133200,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
2736508200,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
2739189200,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
2739549800,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
2742216500,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
2742570200,HBM,0,READ,0x100800000000,2048,16,0,hbm_compute
2745816200,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
2747087100,CXL,2,READ,0x300884000000,17301504,17,2,cxl_expert_access
2752350900,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
2754365500,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
2759198700,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
2760129100,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
2765362600,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
2767311400,DRAM,1,TRANSFER,0x200a06000000,4096,20,3,dram_hybrid_act
2770526700,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
2772357900,CXL,2,READ,0x300a80000000,17301504,21,0,cxl_expert_access
2775440400,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
2776378700,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
2780147000,CXL,2,READ,0x300b80000000,17301504,23,0,cxl_expert_access
2780723900,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
2790368300,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
2790915100,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
2793717200,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
2794793000,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
2798789200,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
2800814800,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
2807954300,CXL,2,READ,0x300184000000,17301504,3,2,cxl_expert_access
2809908100,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
2816249100,DRAM,1,TRANSFER,0x200206000000,4096,4,3,dram_hybrid_act
2818185500,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
2821596500,HBM,0,READ,0x100286000000,2048,5,3,hbm_compute
2823396600,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
2827926000,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
2829291900,DRAM,1,TRANSFER,0x200304000000,4096,6,2,dram_hybrid_act
2834208000,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
2837759800,CXL,2,READ,0x300386000000,17301504,7,3,cxl_expert_access
2841183800,HBM,0,READ,0x100404000000,2048,8,2,hbm_compute
2842923800,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
2847114600,DRAM,1,TRANSFER,0x200484000000,4096,9,2,dram_hybrid_act
2848857900,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
2853460400,CXL,2,READ,0x300506000000,17301504,10,3,cxl_expert_access
2855354300,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
2858415600,HBM,0,READ,0x100582000000,2048,11,1,hbm_compute
2860017200,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
2863272300,HBM,0,READ,0x100602000000,2048,12,1,hbm_compute
2864269200,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
2868752000,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
2869244900,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
2873494500,DRAM,1,TRANSFER,0x200706000000,4096,14,3,dram_hybrid_act
2874040400,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
2877078000,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
2878096900,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
2881048300,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
2881395200,HBM,0,READ,0x100800000000,2048,16,0,hbm_compute
2883774800,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
2885403400,CXL,2,READ,0x300884000000,17301504,17,2,cxl_expert_access
2889337700,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
2891246900,DRAM,1,TRANSFER,0x200900000000,4096,18,0,dram_hybrid_act
2895216700,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
2896204300,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
2899284600,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
2901020200,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
2905953200,CXL,2,READ,0x300a80000000,17301504,21,0,cxl_expert_access
2906608800,HBM,0,READ,0x100a84000000,2048,21,2,hbm_compute
2910565300,CXL,2,READ,0x300b02000000,17301504,22,1,cxl_expert_access
2915180100,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
2918686200,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
2919060200,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
2926682000,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
2927641900,DRAM,1,TRANSFER,0x200000000000,4096,0,0,dram_hybrid_act
2932061700,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
2932639600,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
2935644400,HBM,0,READ,0x100100000000,2048,2,0,hbm_compute
2937759300,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
2945200400,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
2947273800,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
2952288800,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
2953243200,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
2957828600,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
2959638300,CXL,2,READ,0x300282000000,17301504,5,1,cxl_expert_access
2963660900,DRAM,1,TRANSFER,0x200302000000,4096,6,1,dram_hybrid_act
2964128700,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
2968769500,CXL,2,READ,0x300380000000,17301504,7,0,cxl_expert_access
2972373600,CXL,2,READ,0x300386000000,17301504,7,3,cxl_expert_access
2975461100,HBM,0,READ,0x100404000000,2048,8,2,hbm_compute
2976377300,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
2980155600,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
2980678900,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
2986312900,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
2987099100,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
2992013200,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
2995339600,CXL,2,READ,0x300586000000,17301504,11,3,cxl_expert_access
3000603600,CXL,2,READ,0x300606000000,17301504,12,3,cxl_expert_access
3001126500,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
3005549300,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
3006040900,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
3008894400,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
3009250100,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
3012612400,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
3013117800,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
3017781700,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
3018340300,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
3022737300,CXL,2,READ,0x300884000000,17301504,17,2,cxl_expert_access
3023234400,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
3026871400,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
3027945800,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
3033264700,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
3035312400,CXL,2,READ,0x300982000000,17301504,19,1,cxl_expert_access
3039016100,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
3040814500,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
3043849600,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
3044329400,HBM,0,READ,0x100a84000000,2048,21,2,hbm_compute
3047341000,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
3049098600,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
3052281100,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
3052645000,HBM,0,READ,0x100b84000000,2048,23,2,hbm_compute
3059678800,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
3061627200,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
3065154800,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
3065530800,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
3069584500,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
3071408700,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
3076439400,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
3077100900,HBM,0,READ,0x100186000000,2048,3,3,hbm_compute
3081002700,DRAM,1,TRANSFER,0x200204000000,4096,4,2,dram_hybrid_act
3081578400,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
3086144300,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
3088007900,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
3091506200,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
3092952500,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
3095811000,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
3096187200,HBM,0,READ,0x100382000000,2048,7,1,hbm_compute
3100214900,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
3100752100,HBM,0,READ,0x100404000000,2048,8,2,hbm_compute
3105293400,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
3105825900,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
3109707000,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
3110683400,CXL,2,READ,0x300506000000,17301504,10,3,cxl_expert_access
3113833800,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
3115576900,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
3118788800,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
3120544900,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
3125331300,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
3125898800,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
3128687500,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
3129054100,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
3133304900,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
3133903700,HBM,0,READ,0x100782000000,2048,15,1,hbm_compute
3138313000,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
3138832700,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
3143513400,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
3144326500,HBM,0,READ,0x100882000000,2048,17,1,hbm_compute
3148846800,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
3150521400,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
3155191300,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
3157242700,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
3161270600,CXL,2,READ,0x300a00000000,17301504,20,0,cxl_expert_access
3161992500,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
3165129700,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
3165518100,HBM,0,READ,0x100a84000000,2048,21,2,hbm_compute
3168088600,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
3169726600,CXL,2,READ,0x300b02000000,17301504,22,1,cxl_expert_access
3174422800,CXL,2,READ,0x300b82000000,17301504,23,1,cxl_expert_access
3175002100,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
3184627400,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
3186589400,DRAM,1,TRANSFER,0x200004000000,4096,0,2,dram_hybrid_act
3190524500,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
3190907200,HBM,0,READ,0x100080000000,2048,1,0,hbm_compute
3194199700,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
3195168500,DRAM,1,TRANSFER,0x200106000000,4096,2,3,dram_hybrid_act
3199733700,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
3201580700,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
3206759500,DRAM,1,TRANSFER,0x200206000000,4096,4,3,dram_hybrid_act
3207303100,HBM,0,READ,0x100200000000,2048,4,0,hbm_compute
3211877300,DRAM,1,TRANSFER,0x200284000000,4096,5,2,dram_hybrid_act
3214014000,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
3217349400,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
3219359600,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
3223520600,CXL,2,READ,0x300386000000,17301504,7,3,cxl_expert_access
3224084900,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
3227984400,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
3230997800,CXL,2,READ,0x300406000000,17301504,8,3,cxl_expert_access
3234668500,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
3236478900,CXL,2,READ,0x300486000000,17301504,9,3,cxl_expert_access
3241498400,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
3242045700,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
3244930600,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
3245834000,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
3248565400,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
3248916200,HBM,0,READ,0x100602000000,2048,12,1,hbm_compute
3252032100,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
3254142000,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
3257461800,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
3259163200,CXL,2,READ,0x300704000000,17301504,14,2,cxl_expert_access
3262056400,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
3263092900,CXL,2,READ,0x300784000000,17301504,15,2,cxl_expert_access
3268219100,CXL,2,READ,0x300806000000,17301504,16,3,cxl_expert_access
3268800500,HBM,0,READ,0x100802000000,2048,16,1,hbm_compute
3273255100,DRAM,1,TRANSFER,0x200880000000,4096,17,0,dram_hybrid_act
3273804900,HBM,0,READ,0x100886000000,2048,17,3,hbm_compute
3277408200,DRAM,1,TRANSFER,0x200902000000,4096,18,1,dram_hybrid_act
3278366800,DRAM,1,TRANSFER,0x200906000000,4096,18,3,dram_hybrid_act
3283295400,DRAM,1,TRANSFER,0x200986000000,4096,19,3,dram_hybrid_act
3285222500,DRAM,1,TRANSFER,0x200980000000,4096,19,0,dram_hybrid_act
3288749500,HBM,0,READ,0x100a04000000,2048,20,2,hbm_compute
3290531000,CXL,2,READ,0x300a02000000,17301504,20,1,cxl_expert_access
3293827700,HBM,0,READ,0x100a84000000,2048,21,2,hbm_compute
3294228200,HBM,0,READ,0x100a86000000,2048,21,3,hbm_compute
3297346800,HBM,0,READ,0x100b04000000,2048,22,2,hbm_compute
3299180800,CXL,2,READ,0x300b00000000,17301504,22,0,cxl_expert_access
3303894600,CXL,2,READ,0x300b80000000,17301504,23,0,cxl_expert_access
3304477700,HBM,0,READ,0x100b86000000,2048,23,3,hbm_compute
3312502700,HBM,0,READ,0x100006000000,2048,0,3,hbm_compute
3314060900,CXL,2,READ,0x300002000000,17301504,0,1,cxl_expert_access
3317366400,HBM,0,READ,0x100082000000,2048,1,1,hbm_compute
3319209200,CXL,2,READ,0x300084000000,17301504,1,2,cxl_expert_access
3323832300,DRAM,1,TRANSFER,0x200102000000,4096,2,1,dram_hybrid_act
3325626800,CXL,2,READ,0x300104000000,17301504,2,2,cxl_expert_access
3330848600,DRAM,1,TRANSFER,0x200180000000,4096,3,0,dram_hybrid_act
3332766100,DRAM,1,TRANSFER,0x200182000000,4096,3,1,dram_hybrid_act
3337359700,DRAM,1,TRANSFER,0x200206000000,4096,4,3,dram_hybrid_act
3339132400,CXL,2,READ,0x300202000000,17301504,4,1,cxl_expert_access
3343837600,CXL,2,READ,0x300280000000,17301504,5,0,cxl_expert_access
3346490200,CXL,2,READ,0x300282000000,17301504,5,1,cxl_expert_access
3350708600,HBM,0,READ,0x100306000000,2048,6,3,hbm_compute
3352746600,CXL,2,READ,0x300300000000,17301504,6,0,cxl_expert_access
3358291300,HBM,0,READ,0x100384000000,2048,7,2,hbm_compute
3359634600,CXL,2,READ,0x300386000000,17301504,7,3,cxl_expert_access
3364390300,CXL,2,READ,0x300400000000,17301504,8,0,cxl_expert_access
3365002600,HBM,0,READ,0x100404000000,2048,8,2,hbm_compute
3368075600,HBM,0,READ,0x100482000000,2048,9,1,hbm_compute
3369894500,DRAM,1,TRANSFER,0x200480000000,4096,9,0,dram_hybrid_act
3374515400,DRAM,1,TRANSFER,0x200502000000,4096,10,1,dram_hybrid_act
3375188500,HBM,0,READ,0x100504000000,2048,10,2,hbm_compute
3378194000,HBM,0,READ,0x100584000000,2048,11,2,hbm_compute
3379248200,CXL,2,READ,0x300580000000,17301504,11,0,cxl_expert_access
3383795100,CXL,2,READ,0x300604000000,17301504,12,2,cxl_expert_access
3384280200,HBM,0,READ,0x100600000000,2048,12,0,hbm_compute
3386870300,HBM,0,READ,0x100680000000,2048,13,0,hbm_compute
3388494400,CXL,2,READ,0x300684000000,17301504,13,2,cxl_expert_access
3391558700,HBM,0,READ,0x100700000000,2048,14,0,hbm_compute
3392126200,HBM,0,READ,0x100702000000,2048,14,1,hbm_compute
3395179500,HBM,0,READ,0x100780000000,2048,15,0,hbm_compute
